,episode,step,red_action_success,red_action_type,red_action_src,red_action_dest,blue_action,blue_action_id,blue_action_target,reward
19,0,19,True,portscan,host36,server_or_host35,nothing,8570f9b62a124d598b8ebb2fa7ba8524,,-2.0
20,0,20,True,lateral-movement,host36,server_or_host59,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
21,0,21,True,discovery,server_or_host59,server_or_host59,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-5.0
22,0,22,True,portscan,server_or_host59,server_or_host51,nothing,0ef1d5c1c1a54132ad708ffc1224dae2,,-2.0
23,0,23,True,lateral-movement,server_or_host59,2cb1685104f24c44be9c140b9884bf85,deploy_decoy,decoy_limit_exceeded,subnet3,100.0
24,0,24,True,discovery,2cb1685104f24c44be9c140b9884bf85,2cb1685104f24c44be9c140b9884bf85,deploy_decoy,decoy_limit_exceeded,server_subnet2,50.0
25,0,25,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host62,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
26,0,26,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host39,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-2.0
27,0,27,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host56,deploy_decoy,decoy_limit_exceeded,user_subnet1,-2.0
28,0,28,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host37,deploy_decoy,decoy_limit_exceeded,subnet4,-2.0
29,0,29,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host58,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
30,0,30,True,portscan,2cb1685104f24c44be9c140b9884bf85,server_or_host57,deploy_decoy,decoy_limit_exceeded,server_subnet1,-2.0
